Date,SO2 µg/m3,Nox µg/m3,RSPM µg/m3,SPM,CO2 µg/m3,AQI,Location
20-02-2016,32,77,125,,,117,Pimpri
22-02-2016,58,85,144,,,129,Pimpri
23-02-2016,51,64,121,,,114,Pimpri
24-02-2016,34,63,95,,,95,Pimpri
25-02-2016,24,73,159,,,139,Pimpri
26-02-2016,40,69,138,,,125,Pimpri
27-02-2016,48,79,140,,,127,Pimpri
29-02-2016,31,87,120,,,113,Pimpri
03-01-2016 00:00,35,76,92,,,95,Pimpri
03-02-2016 00:00,19,97,124,,,117,Pimpri
03-03-2016 00:00,35,52,160,,,140,Pimpri
03-04-2016 00:00,31,52,96,,,96,Pimpri
03-05-2016 00:00,37,62,123,,,115,Pimpri
03-07-2016 00:00,59,71,99,,,99,Pimpri
03-08-2016 00:00,41,64,149,,,133,Pimpri
03-09-2016 00:00,35,82,128,,,119,Pimpri
03-10-2016 00:00,42,82,146,,,131,Pimpri
03-11-2016 00:00,37,71,180,,,153,Pimpri
03-12-2016 00:00,30,65,99,,,99,Pimpri
14-03-2016,24,47,92,,,92,Pimpri
15-03-2016,26,56,111,,,107,Pimpri
16-03-2016,17,55,97,,,97,Pimpri
17-03-2016,24,56,97,,,97,Pimpri
18-03-2016,16,49,139,,,126,Pimpri
19-03-2016,15,75,142,,,128,Pimpri
21-03-2016,27,65,167,,,145,Pimpri
22-03-2016,30,54,140,,,127,Pimpri
23-03-2016,33,100,207,,,171,Pimpri
24-03-2016,33,48,170,,,147,Pimpri
25-03-2016,28,40,117,,,111,Pimpri
26-03-2016,27,46,109,,,106,Pimpri
28-03-2016,29,49,122,,,115,Pimpri
29-03-2016,23,40,99,,,99,Pimpri
30-03-2016,28,67,150,,,133,Pimpri
31-03-2016,28,67,150,,,133,Pimpri
04-01-2016 00:00,30,107,132,,,127,Pimpri
04-02-2016 00:00,19,29,95,,,95,Pimpri
04-04-2016 00:00,20,47,108,,,105,Pimpri
04-05-2016 00:00,30,38,113,,,109,Pimpri
04-06-2016 00:00,21,59,95,,,95,Pimpri
04-07-2016 00:00,28,42,84,,,84,Pimpri
04-10-2016 00:00,28,48,112,,,108,Pimpri
04-11-2016 00:00,37,39,114,,,109,Pimpri
04-12-2016 00:00,26,41,133,,,122,Pimpri
14-04-2016,25,41,135,,,123,Pimpri
15-04-2016,26,44,106,,,104,Pimpri
16-04-2016,28,38,91,,,91,Pimpri
18-04-2016,34,41,115,,,110,Pimpri
20-04-2016,29,50,128,,,119,Pimpri
21-04-2016,43,31,96,,,96,Pimpri
22-04-2016,21,25,31,,,31,Pimpri
23-04-2016,25,24,62,,,62,Pimpri
25-04-2016,23,23,70,,,70,Pimpri
26-04-2016,13,50,79,,,79,Pimpri
27-04-2016,25,69,108,,,105,Pimpri
28-04-2016,23,67,99,,,99,Pimpri
29-04-2016,27,29,90,,,90,Pimpri
05-02-2016 00:00,34,30,66,,,66,Pimpri
05-03-2016 00:00,35,30,96,,,96,Pimpri
05-04-2016 00:00,24,59,78,,,78,Pimpri
05-05-2016 00:00,35,40,68,,,68,Pimpri
05-06-2016 00:00,16,46,76,,,76,Pimpri
05-07-2016 00:00,12,46,65,,,65,Pimpri
05-09-2016 00:00,18,59,93,,,93,Pimpri
05-10-2016 00:00,20,48,87,,,87,Pimpri
05-11-2016 00:00,21,64,66,,,80,Pimpri
05-12-2016 00:00,21,39,66,,,66,Pimpri
13-05-2016,23,36,66,,,66,Pimpri
14-05-2016,23,49,89,,,89,Pimpri
16-05-2016,26,41,69,,,69,Pimpri
17-05-2016,19,35,101,,,101,Pimpri
18-05-2016,14,27,86,,,86,Pimpri
19-05-2016,15,31,52,,,52,Pimpri
20-05-2016,16,29,68,,,68,Pimpri
21-05-2016,24,32,70,,,70,Pimpri
23-05-2016,20,28,44,,,44,Pimpri
24-05-2016,17,37,37,,,46,Pimpri
25-05-2016,16,33,38,,,41,Pimpri
26-05-2016,15,43,57,,,57,Pimpri
23-07-2016,23,50,24,,,63,Pimpri
25-07-2016,27,53,47,,,66,Pimpri
26-07-2016,24,48,55,,,60,Pimpri
27-07-2016,22,46,51,,,58,Pimpri
28-07-2016,23,34,37,,,43,Pimpri
29-07-2016,18,32,61,,,61,Pimpri
30-07-2016,16,29,14,,,36,Pimpri
08-01-2016 00:00,12,67,30,,,84,Pimpri
08-02-2016 00:00,16,40,36,,,50,Pimpri
08-05-2016 00:00,40,52,76,,,76,Pimpri
08-09-2016 00:00,21,66,39,,,83,Pimpri
08-11-2016 00:00,21,65,30,,,81,Pimpri
08-12-2016 00:00,35,30,25,,,38,Pimpri
13-08-2016,37,43,25,,,54,Pimpri
16-08-2016,36,35,97,,,97,Pimpri
17-08-2016,31,35,72,,,72,Pimpri
18-08-2016,27,46,39,,,58,Pimpri
19-08-2016,33,32,46,,,46,Pimpri
20-08-2016,28,34,35,,,43,Pimpri
21-08-2016,37,38,26,,,48,Pimpri
22-08-2016,29,36,32,,,45,Pimpri
23-08-2016,38,33,36,,,41,Pimpri
24-08-2016,11,32,33,,,40,Pimpri
26-08-2016,21,25,30,,,31,Pimpri
27-08-2016,12,23,26,,,29,Pimpri
28-08-2016,16,29,32,,,36,Pimpri
29-08-2016,23,33,46,,,46,Pimpri
30-08-2016,21,38,31,,,48,Pimpri
31-08-2016,22,36,42,,,45,Pimpri
09-01-2016 00:00,18,70,41,,,88,Pimpri
09-02-2016 00:00,28,47,40,,,59,Pimpri
09-03-2016 00:00,39,35,60,,,60,Pimpri
09-05-2016 00:00,39,46,60,,,60,Pimpri
09-06-2016 00:00,33,52,47,,,65,Pimpri
09-07-2016 00:00,17,43,36,,,54,Pimpri
09-08-2016 00:00,29,46,39,,,58,Pimpri
09-09-2016 00:00,39,27,57,,,57,Pimpri
09-10-2016 00:00,39,27,57,,,57,Pimpri
09-12-2016 00:00,26,97,72,,,117,Pimpri
13-09-2016,13,34,34,,,43,Pimpri
14-09-2016,14,85,29,,,105,Pimpri
15-09-2016,24,65,29,,,81,Pimpri
16-09-2016,14,56,27,,,70,Pimpri
17-09-2016,12,58,18,,,73,Pimpri
19-09-2016,25,65,16,,,81,Pimpri
20-09-2016,21,60,45,,,75,Pimpri
21-09-2016,14,47,17,,,59,Pimpri
22-09-2016,47,65,22,,,81,Pimpri
23-09-2016,24,41,35,,,51,Pimpri
11-01-2016 00:00,46,64,95,,,95,Pimpri
11-02-2016 00:00,37,52,124,,,116,Pimpri
11-04-2016 00:00,58,48,71,,,73,Pimpri
11-05-2016 00:00,56,47,71,,,71,Pimpri
11-07-2016 00:00,102,81,87,,,107,Pimpri
11-08-2016 00:00,53,73,101,,,101,Pimpri
11-10-2016 00:00,56,43,123,,,115,Pimpri
11-11-2016 00:00,21,46,140,,,127,Pimpri
11-12-2016 00:00,47,55,128,,,119,Pimpri
14-11-2016,35,37,143,,,129,Pimpri
15-11-2016,38,46,115,,,110,Pimpri
16-11-2016,31,35,107,,,105,Pimpri
17-11-2016,38,65,129,,,119,Pimpri
18-11-2016,68,78,114,,,109,Pimpri
19-11-2016,68,89,147,,,131,Pimpri
21-11-2016,53,98,216,,,177,Pimpri
22-11-2016,55,94,173,,,149,Pimpri
23-11-2016,35,79,201,,,167,Pimpri
24-11-2016,30,70,226,,,184,Pimpri
25-11-2016,30,75,156,,,137,Pimpri
26-11-2016,41,158,202,,,178,Pimpri
27-11-2016,44,118,181,,,154,Pimpri
28-11-2016,45,116,177,,,151,Pimpri
29-11-2016,37,131,173,,,151,Pimpri
30-11-2016,33,167,192,,,187,Pimpri
17-12-2016,12,73,114,,,109,Pimpri
18-12-2016,21,110,75,,,130,Pimpri
01-02-2017 00:00,25,121,186,,,157,Pimpri
01-03-2017 00:00,23,102,153,,,135,Pimpri
01-04-2017 00:00,26,142,162,,,162,Pimpri
01-05-2017 00:00,22,106,169,,,146,Pimpri
01-06-2017 00:00,21,117,143,,,137,Pimpri
01-07-2017 00:00,16,91,133,,,122,Pimpri
01-09-2017 00:00,27,101,105,,,121,Pimpri
01-02-2018 00:00,49,87,263,376,,213,MPCB-BSRI
01-05-2018 00:00,38,81,209,467,,173,MPCB-BSRI
01-09-2018 00:00,34,77,201,305,,167,MPCB-BSRI
01-12-2018 00:00,42,81,165,255,,143,MPCB-BSRI
16-01-2018,38,79,196,297,,164,MPCB-BSRI
19-01-2018,21,63,166,313,,144,MPCB-BSRI
23-01-2018,38,87,183,318,,155,MPCB-BSRI
27-01-2018,44,85,152,308,,135,MPCB-BSRI
30-01-2018,34,98,187,307,,158,MPCB-BSRI
02-02-2018 00:00,31,93,209,368,,173,MPCB-BSRI
02-06-2018 00:00,32,92,207,433,,171,MPCB-BSRI
02-09-2018 00:00,19,145,235,425,,190,MPCB-BSRI
13-02-2018,23,88,271,414,,221,MPCB-BSRI
16-02-2018,12,90,150,272,,133,MPCB-BSRI
20-02-2018,10,46,127,247,,118,MPCB-BSRI
23-02-2018,44,80,129,305,,119,MPCB-BSRI
27-02-2018,46,78,164,350,,143,MPCB-BSRI
03-02-2018 00:00,23,78,233,291,,189,MPCB-BSRI
03-06-2018 00:00,46,113,206,302,,171,MPCB-BSRI
03-09-2018 00:00,23,91,179,315,,153,MPCB-BSRI
13-03-2018,55,77,183,411,,155,MPCB-BSRI
16-03-2018,13,98,82,117,,118,MPCB-BSRI
20-03-2018,10,46,138,173,,125,MPCB-BSRI
23-03-2018,43,105,133,243,,125,MPCB-BSRI
27-03-2018,27,83,167,355,,145,MPCB-BSRI
30-03-2018,30,110,196,353,,164,MPCB-BSRI
04-03-2018 00:00,29,77,115,371,,110,MPCB-BSRI
04-06-2018 00:00,29,54,97,257,,97,MPCB-BSRI
04-10-2018 00:00,30,44,128,372,,119,MPCB-BSRI
13-04-2018,12,79,131,317,,121,MPCB-BSRI
17-04-2018,32,51,108,321,,105,MPCB-BSRI
20-04-2018,39,56,77,208,,77,MPCB-BSRI
06-01-2018 00:00,40,36,71,226,,71,MPCB-BSRI
06-05-2018 00:00,41,46,51,103,,58,MPCB-BSRI
06-08-2018 00:00,36,48,49,159,,60,MPCB-BSRI
06-12-2018 00:00,34,42,51,138,,53,MPCB-BSRI
15-06-2018,59,44,47,161,,74,MPCB-BSRI
19-06-2018,45,34,89,145,,89,MPCB-BSRI
22-06-2018,39,39,27,68,,49,MPCB-BSRI
26-06-2018,38,62,147,96,,131,MPCB-BSRI
29-06-2018,33,50,30,81,,63,MPCB-BSRI
07-03-2018 00:00,50,40,47,102,,63,MPCB-BSRI
07-06-2018 00:00,33,39,18,55,,49,MPCB-BSRI
07-10-2018 00:00,32,54,128,153,,119,MPCB-BSRI
13-07-2018,20,73,68,80,,91,MPCB-BSRI
17-07-2018,48,52,57,99,,65,MPCB-BSRI
20-07-2018,57,62,57,99,,78,MPCB-BSRI
24-07-2018,46,58,113,142,,109,MPCB-BSRI
27-07-2018,44,61,56,105,,76,MPCB-BSRI
31-07-2018,54,64,39,105,,80,MPCB-BSRI
08-03-2018 00:00,80,87,41,58,,107,MPCB-BSRI
08-07-2018 00:00,33,55,41,67,,69,MPCB-BSRI
08-10-2018 00:00,59,127,8,21,,147,MPCB-BSRI
14-08-2018,10,31,11,29,,39,MPCB-BSRI
17-08-2018,36,61,5,11,,76,MPCB-BSRI
21-08-2018,43,46,18,29,,58,MPCB-BSRI
24-08-2018,42,35,38,57,,53,MPCB-BSRI
28-08-2018,46,54,44,60,,68,MPCB-BSRI
31-08-2018,46,49,26,37,,61,MPCB-BSRI
09-04-2018 00:00,71,51,23,57,,89,MPCB-BSRI
09-07-2018 00:00,73,53,62,108,,91,MPCB-BSRI
09-11-2018 00:00,26,33,29,67,,41,MPCB-BSRI
14-09-2018,47,52,29,85,,65,MPCB-BSRI
18-09-2018,43,64,18,50,,80,MPCB-BSRI
21-09-2018,51,42,51,98,,64,MPCB-BSRI
25-09-2018,41,43,52,118,,54,MPCB-BSRI
28-09-2018,47,46,35,69,,59,MPCB-BSRI
10-02-2018 00:00,42,67,144,259,,129,MPCB-BSRI
10-05-2018 00:00,40,52,101,184,,101,MPCB-BSRI
10-09-2018 00:00,41,55,134,245,,123,MPCB-BSRI
16-10-2018,65,61,88,177,,88,MPCB-BSRI
19-10-2018,37,40,121,224,,114,MPCB-BSRI
23-10-2018,60,97,144,421,,129,MPCB-BSRI
26-10-2018,50,67,122,269,,115,MPCB-BSRI
13-11-2018,33,71,111,167,,107,MPCB-BSRI
16-11-2018,26,75,136,217,,124,MPCB-BSRI
20-11-2018,44,51,190,281,,160,MPCB-BSRI
23-11-2018,42,77,201,296,,167,MPCB-BSRI
27-11-2018,47,63,214,355,,176,MPCB-BSRI
30-11-2018,47,111,189,287,,159,MPCB-BSRI
12-04-2018 00:00,55,88,179,329,,153,MPCB-BSRI
12-07-2018 00:00,59,67,198,412,,165,MPCB-BSRI
12-11-2018 00:00,42,73,154,284,,136,MPCB-BSRI
14-12-2018,37,40,179,276,,153,MPCB-BSRI
18-12-2018,55,76,213,340,,175,MPCB-BSRI
21-12-2018,64,102,222,352,,181,MPCB-BSRI
25-12-2018,53,104,167,251,,145,MPCB-BSRI
28-12-2018,32,57,276,608,,226,MPCB-BSRI
01-01-2019 00:00,33,68,255,348,,205,MPCB-BSRI
01-04-2019 00:00,20,61,252,403,,202,MPCB-BSRI
01-08-2019 00:00,30,112,297,525,,247,MPCB-BSRI
01-11-2019 00:00,34,102,283,397,,233,MPCB-BSRI
15-01-2019,49,91,331,531,,281,MPCB-BSRI
18-01-2019,51,108,280,511,,230,MPCB-BSRI
22-01-2019,51,108,231,489,,187,MPCB-BSRI
25-01-2019,44,102,87,189,,122,MPCB-BSRI
02-01-2019 00:00,28,178,149,336,,198,MPCB-BSRI
02-05-2019 00:00,37,143,140,317,,163,MPCB-BSRI
02-08-2019 00:00,59,103,245,625,,197,MPCB-BSRI
02-12-2019 00:00,90,74,263,510,,213,MPCB-BSRI
15-02-2019,35,92,134,295,,123,MPCB-BSRI
19-02-2019,93,92,200,385,,167,MPCB-BSRI
22-02-2019,69,79,137,331,,125,MPCB-BSRI
26-02-2019,73,93,136,354,,124,MPCB-BSRI
03-01-2019 00:00,62,121,141,394,,141,MPCB-BSRI
03-05-2019 00:00,37,119,187,477,,158,MPCB-BSRI
03-08-2019 00:00,46,84,72,226,,104,MPCB-BSRI
03-12-2019 00:00,43,79,142,603,,128,MPCB-BSRI
15-03-2019,42,89,119,312,,113,MPCB-BSRI
19-03-2019,35,57,118,372,,112,MPCB-BSRI
22-03-2019,33,70,126,394,,117,MPCB-BSRI
01-01-2018 00:00,21,41,64,,,64,MPCB-KR
01-02-2018 00:00,23,46,89,,,89,MPCB-KR
01-03-2018 00:00,22,44,77,,,77,MPCB-KR
01-04-2018 00:00,25,50,102,,,101,MPCB-KR
01-05-2018 00:00,20,42,91,,,91,MPCB-KR
01-06-2018 00:00,20,40,76,,,76,MPCB-KR
01-07-2018 00:00,21,40,62,,,62,MPCB-KR
01-08-2018 00:00,22,45,74,,,74,MPCB-KR
01-09-2018 00:00,23,45,83,,,83,MPCB-KR
01-10-2018 00:00,26,54,116,,,111,MPCB-KR
01-11-2018 00:00,27,54,117,,,111,MPCB-KR
01-12-2018 00:00,23,46,97,,,97,MPCB-KR
13-01-2018,23,45,100,,,,MPCB-KR
14-01-2018,23,44,94,,,94,MPCB-KR
15-01-2018,24,46,91,,,91,MPCB-KR
16-01-2018,22,38,86,,,86,MPCB-KR
17-01-2018,24,42,54,,,54,MPCB-KR
18-01-2018,26,47,61,,,61,MPCB-KR
19-01-2018,25,46,64,,,64,MPCB-KR
20-01-2018,22,44,72,,,72,MPCB-KR
21-01-2018,23,44,70,,,70,MPCB-KR
22-01-2018,22,43,70,,,70,MPCB-KR
23-01-2018,22,39,60,,,60,MPCB-KR
24-01-2018,24,46,74,,,74,MPCB-KR
25-01-2018,23,47,68,,,68,MPCB-KR
26-01-2018,22,46,73,,,73,MPCB-KR
27-01-2018,21,45,69,,,69,MPCB-KR
28-01-2018,20,30,76,,,76,MPCB-KR
29-01-2018,20,28,94,,,94,MPCB-KR
30-01-2018,20,37,102,,,101,MPCB-KR
31-01-2018,19,44,88,,,88,MPCB-KR
02-01-2018 00:00,19,45,78,,,78,MPCB-KR
02-02-2018 00:00,19,73,69,,,91,MPCB-KR
02-03-2018 00:00,21,69,83,,,86,MPCB-KR
02-04-2018 00:00,22,45,91,,,91,MPCB-KR
02-05-2018 00:00,21,47,82,,,82,MPCB-KR
02-06-2018 00:00,21,49,79,,,79,MPCB-KR
02-07-2018 00:00,20,43,68,,,68,MPCB-KR
02-08-2018 00:00,20,39,41,,,49,MPCB-KR
02-09-2018 00:00,22,37,92,,,92,MPCB-KR
02-10-2018 00:00,18,46,108,,,105,MPCB-KR
02-11-2018 00:00,17,35,98,,,98,MPCB-KR
02-12-2018 00:00,19,38,79,,,79,MPCB-KR
13-02-2018,18,41,85,,,85,MPCB-KR
14-02-2018,20,44,121,,,114,MPCB-KR
15-02-2018,20,46,127,,,118,MPCB-KR
16-02-2018,21,45,153,,,135,MPCB-KR
17-02-2018,23,41,121,,,114,MPCB-KR
18-02-2018,20,38,120,,,113,MPCB-KR
19-02-2018,23,40,130,,,120,MPCB-KR
20-02-2018,20,46,148,,,132,MPCB-KR
21-02-2018,22,45,158,,,139,MPCB-KR
22-02-2018,27,39,143,,,129,MPCB-KR
23-02-2018,27,37,139,,,126,MPCB-KR
24-02-2018,23,39,128,,,119,MPCB-KR
25-02-2018,22,41,141,,,127,MPCB-KR
26-02-2018,22,43,151,,,134,MPCB-KR
27-02-2018,23,38,148,,,132,MPCB-KR
03-01-2018 00:00,26,64,141,,,127,MPCB-KR
03-02-2018 00:00,24,61,132,,,121,MPCB-KR
03-03-2018 00:00,30,73,138,,,125,MPCB-KR
03-04-2018 00:00,24,59,125,,,117,MPCB-KR
03-05-2018 00:00,23,57,147,,,131,MPCB-KR
03-06-2018 00:00,21,51,178,,,152,MPCB-KR
03-08-2018 00:00,23,57,118,,,112,MPCB-KR
03-09-2018 00:00,26,65,131,,,121,MPCB-KR
03-10-2018 00:00,29,72,150,,,133,MPCB-KR
03-11-2018 00:00,26,66,125,,,117,MPCB-KR
03-12-2018 00:00,22,54,150,,,133,MPCB-KR
13-03-2018,29,72,142,,,128,MPCB-KR
14-03-2018,29,72,132,,,121,MPCB-KR
15-03-2018,27,66,137,,,125,MPCB-KR
16-03-2018,21,53,96,,,96,MPCB-KR
17-03-2018,23,56,136,,,124,MPCB-KR
18-03-2018,24,60,108,,,105,MPCB-KR
19-03-2018,26,65,88,,,88,MPCB-KR
20-03-2018,26,65,78,,,81,MPCB-KR
21-03-2018,26,65,82,,,82,MPCB-KR
22-03-2018,27,66,89,,,89,MPCB-KR
23-03-2018,28,69,107,,,105,MPCB-KR
24-03-2018,24,59,124,,,116,MPCB-KR
25-03-2018,23,57,129,,,119,MPCB-KR
26-03-2018,23,57,164,,,143,MPCB-KR
27-03-2018,31,78,124,,,116,MPCB-KR
28-03-2018,29,72,90,,,90,MPCB-KR
29-03-2018,20,50,82,,,82,MPCB-KR
30-03-2018,20,50,86,,,86,MPCB-KR
31-03-2018,20,50,93,,,93,MPCB-KR
04-01-2018 00:00,23,56,94,,,94,MPCB-KR
04-02-2018 00:00,22,54,113,,,109,MPCB-KR
04-04-2018 00:00,20,50,127,,,118,MPCB-KR
04-05-2018 00:00,22,54,133,,,122,MPCB-KR
04-06-2018 00:00,20,51,145,,,130,MPCB-KR
04-07-2018 00:00,21,51,155,,,137,MPCB-KR
04-08-2018 00:00,21,52,115,,,110,MPCB-KR
04-09-2018 00:00,22,54,115,,,110,MPCB-KR
04-11-2018 00:00,20,49,113,,,109,MPCB-KR
04-12-2018 00:00,18,45,109,,,106,MPCB-KR
13-04-2018,20,49,119,,,113,MPCB-KR
14-04-2018,18,43,100,,,,MPCB-KR
16-04-2018,18,46,100,,,,MPCB-KR
17-04-2018,21,52,119,,,113,MPCB-KR
18-04-2018,19,46,90,,,90,MPCB-KR
19-04-2018,20,49,112,,,108,MPCB-KR
20-04-2018,18,46,92,,,92,MPCB-KR
21-04-2018,18,45,83,,,83,MPCB-KR
22-04-2018,20,50,98,,,98,MPCB-KR
25-04-2018,21,52,97,,,97,MPCB-KR
26-04-2018,20,51,86,,,86,MPCB-KR
27-04-2018,22,54,77,,,77,MPCB-KR
28-04-2018,25,63,83,,,83,MPCB-KR
29-04-2018,25,63,74,,,79,MPCB-KR
30-04-2018,19,46,86,,,86,MPCB-KR
05-01-2018 00:00,19,47,100,,,,MPCB-KR
05-02-2018 00:00,20,51,94,,,94,MPCB-KR
05-03-2018 00:00,20,48,81,,,81,MPCB-KR
05-04-2018 00:00,20,50,93,,,93,MPCB-KR
05-05-2018 00:00,28,69,96,,,96,MPCB-KR
05-06-2018 00:00,26,64,100,,,,MPCB-KR
05-07-2018 00:00,22,55,83,,,83,MPCB-KR
05-08-2018 00:00,22,56,87,,,87,MPCB-KR
05-09-2018 00:00,18,45,107,,,105,MPCB-KR
05-11-2018 00:00,14,34,90,,,90,MPCB-KR
05-12-2018 00:00,13,33,110,,,107,MPCB-KR
13-05-2018,15,38,93,,,93,MPCB-KR
14-05-2018,15,38,82,,,82,MPCB-KR
15-05-2018,14,36,93,,,93,MPCB-KR
16-05-2018,14,36,118,,,112,MPCB-KR
17-05-2018,13,32,120,,,113,MPCB-KR
18-05-2018,13,33,100,,,,MPCB-KR
19-05-2018,12,34,120,,,113,MPCB-KR
20-05-2018,15,40,130,,,120,MPCB-KR
21-05-2018,14,36,125,,,117,MPCB-KR
22-05-2018,13,34,117,,,111,MPCB-KR
23-05-2018,14,37,111,,,107,MPCB-KR
24-05-2018,14,37,128,,,119,MPCB-KR
25-05-2018,14,38,106,,,104,MPCB-KR
26-05-2018,14,37,88,,,88,MPCB-KR
27-05-2018,19,52,95,,,95,MPCB-KR
28-05-2018,13,36,85,,,85,MPCB-KR
30-05-2018,13,36,70,,,70,MPCB-KR
31-05-2018,13,35,96,,,96,MPCB-KR
06-01-2018 00:00,14,37,89,,,89,MPCB-KR
06-02-2018 00:00,13,36,69,,,69,MPCB-KR
06-03-2018 00:00,14,37,45,,,46,MPCB-KR
06-04-2018 00:00,14,36,57,,,57,MPCB-KR
06-05-2018 00:00,13,36,74,,,74,MPCB-KR
06-06-2018 00:00,14,37,65,,,65,MPCB-KR
06-07-2018 00:00,12,33,59,,,59,MPCB-KR
06-08-2018 00:00,12,33,50,,,,MPCB-KR
06-09-2018 00:00,13,35,37,,,44,MPCB-KR
06-10-2018 00:00,14,37,49,,,49,MPCB-KR
06-11-2018 00:00,14,37,80,,,80,MPCB-KR
06-12-2018 00:00,13,36,88,,,88,MPCB-KR
13-06-2018,13,36,102,,,101,MPCB-KR
14-06-2018,13,35,82,,,82,MPCB-KR
15-06-2018,13,35,74,,,74,MPCB-KR
16-06-2018,13,36,63,,,63,MPCB-KR
17-06-2018,13,35,42,,,44,MPCB-KR
18-06-2018,12,33,22,,,41,MPCB-KR
19-06-2018,12,32,38,,,40,MPCB-KR
20-06-2018,12,33,86,,,86,MPCB-KR
21-06-2018,12,31,64,,,64,MPCB-KR
22-06-2018,11,31,56,,,56,MPCB-KR
23-06-2018,11,31,37,,,39,MPCB-KR
24-06-2018,12,31,30,,,39,MPCB-KR
25-06-2018,12,31,35,,,39,MPCB-KR
26-06-2018,12,31,46,,,46,MPCB-KR
27-06-2018,12,31,63,,,63,MPCB-KR
28-06-2018,12,31,50,,,,MPCB-KR
29-06-2018,12,32,49,,,49,MPCB-KR
30-06-2018,11,31,49,,,49,MPCB-KR
07-01-2018 00:00,12,31,44,,,44,MPCB-KR
07-02-2018 00:00,11,30,34,,,38,MPCB-KR
07-03-2018 00:00,11,30,41,,,41,MPCB-KR
07-04-2018 00:00,11,30,38,,,38,MPCB-KR
07-05-2018 00:00,12,32,23,,,40,MPCB-KR
07-06-2018 00:00,12,32,46,,,46,MPCB-KR
07-07-2018 00:00,12,31,32,,,39,MPCB-KR
07-08-2018 00:00,11,30,27,,,38,MPCB-KR
07-09-2018 00:00,11,30,43,,,43,MPCB-KR
07-10-2018 00:00,11,30,34,,,38,MPCB-KR
07-11-2018 00:00,11,30,44,,,44,MPCB-KR
07-12-2018 00:00,11,30,33,,,38,MPCB-KR
13-07-2018,11,30,36,,,38,MPCB-KR
14-07-2018,11,30,44,,,44,MPCB-KR
15-07-2018,11,29,24,,,36,MPCB-KR
16-07-2018,11,29,20,,,36,MPCB-KR
17-07-2018,11,30,27,,,38,MPCB-KR
18-07-2018,11,30,28,,,38,MPCB-KR
19-07-2018,11,29,35,,,36,MPCB-KR
20-07-2018,11,29,29,,,36,MPCB-KR
21-07-2018,11,29,40,,,40,MPCB-KR
22-07-2018,11,29,33,,,36,MPCB-KR
24-07-2018,11,30,39,,,39,MPCB-KR
25-07-2018,11,29,64,,,64,MPCB-KR
26-07-2018,11,28,59,,,59,MPCB-KR
27-07-2018,11,29,64,,,64,MPCB-KR
28-07-2018,11,29,63,,,63,MPCB-KR
29-07-2018,11,29,69,,,69,MPCB-KR
30-07-2018,11,29,63,,,63,MPCB-KR
31-07-2018,11,30,83,,,83,MPCB-KR
08-01-2018 00:00,10,28,86,,,86,MPCB-KR
08-02-2018 00:00,10,28,63,,,63,MPCB-KR
08-03-2018 00:00,10,28,38,,,38,MPCB-KR
08-04-2018 00:00,11,28,37,,,37,MPCB-KR
08-05-2018 00:00,10,28,53,,,53,MPCB-KR
08-06-2018 00:00,10,28,48,,,48,MPCB-KR
08-07-2018 00:00,10,28,47,,,47,MPCB-KR
08-08-2018 00:00,10,28,47,,,47,MPCB-KR
08-09-2018 00:00,10,27,30,,,34,MPCB-KR
08-10-2018 00:00,10,27,38,,,38,MPCB-KR
08-11-2018 00:00,10,27,32,,,34,MPCB-KR
08-12-2018 00:00,10,27,29,,,34,MPCB-KR
13-08-2018,10,27,16,,,34,MPCB-KR
14-08-2018,10,28,31,,,35,MPCB-KR
15-08-2018,10,27,34,,,34,MPCB-KR
16-08-2018,10,27,29,,,34,MPCB-KR
17-08-2018,10,27,30,,,34,MPCB-KR
18-08-2018,10,27,21,,,34,MPCB-KR
19-08-2018,10,27,23,,,34,MPCB-KR
21-08-2018,10,27,19,,,34,MPCB-KR
22-08-2018,10,27,21,,,34,MPCB-KR
23-08-2018,10,27,28,,,34,MPCB-KR
24-08-2018,10,27,25,,,34,MPCB-KR
25-08-2018,10,27,20,,,34,MPCB-KR
26-08-2018,10,27,12,,,34,MPCB-KR
27-08-2018,10,27,36,,,36,MPCB-KR
28-08-2018,10,27,43,,,43,MPCB-KR
29-08-2018,19,52,58,,,65,MPCB-KR
30-08-2018,22,60,64,,,75,MPCB-KR
31-08-2018,10,27,58,,,58,MPCB-KR
09-01-2018 00:00,10,28,49,,,49,MPCB-KR
09-02-2018 00:00,10,28,26,,,35,MPCB-KR
09-03-2018 00:00,11,29,31,,,36,MPCB-KR
09-04-2018 00:00,11,29,45,,,45,MPCB-KR
09-05-2018 00:00,15,40,53,,,53,MPCB-KR
09-06-2018 00:00,10,27,54,,,54,MPCB-KR
09-07-2018 00:00,10,27,45,,,45,MPCB-KR
09-08-2018 00:00,10,27,54,,,54,MPCB-KR
09-09-2018 00:00,10,27,51,,,51,MPCB-KR
09-10-2018 00:00,10,27,49,,,49,MPCB-KR
09-11-2018 00:00,10,27,66,,,66,MPCB-KR
09-12-2018 00:00,10,27,60,,,60,MPCB-KR
13-09-2018,10,27,33,,,34,MPCB-KR
14-09-2018,10,27,34,,,34,MPCB-KR
15-09-2018,10,27,36,,,36,MPCB-KR
16-09-2018,10,27,36,,,36,MPCB-KR
17-09-2018,11,31,49,,,49,MPCB-KR
18-09-2018,10,27,62,,,62,MPCB-KR
19-09-2018,11,29,65,,,65,MPCB-KR
